ID	Species	MLST	Locus_1	Locus_2	Locus_3	Locus_4	Locus_5	Locus_6	Locus_7	
SRR5486831.fa	lmonocytogenes	5	abcZ(12)	bglA(12)	cat(12)	dapE(1)	dat(3)	ldh(1)	lhkA(4)	
SRR5486832.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486833.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486834.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486835.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486836.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486837.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5486838.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486839.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486840.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486841.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486842.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486843.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486844.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486845.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5486846.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5487890.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487925.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487926.fa	lmonocytogenes	5	abcZ(8)	bglA(6)	cat(15)	dapE(6)	dat(6)	ldh(2)	lhkA(1)	
SRR5487927.fa	lmonocytogenes	5	abcZ(7)	bglA(10,142)	cat(58)	dapE(7)	dat(5,54)	ldh(2)	lhkA(1,137)	
SRR5487929.fa	lmonocytogenes	5	abcZ(9)	bglA(10)	cat(15)	dapE(6)	dat(8)	ldh(26)	lhkA(1)	
SRR5487934.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487935.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(10)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR5487936.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(10)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR5487937.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487938.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(10)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
SRR5487939.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487940.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487941.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487942.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487943.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487944.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487945.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487963.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487964.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487965.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487966.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487967.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487968.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487969.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487970.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487971.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487972.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5487976.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5488358.fa	lmonocytogenes	5	abcZ(7)	bglA(15)	cat(15)	dapE(8)	dat(6)	ldh(14)	lhkA(9)	
SRR5488359.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5488509.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR5488510.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR5488511.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR5488512.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR5488513.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5488514.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5488515.fa	lmonocytogenes	5	abcZ(5)	bglA(7)	cat(6)	dapE(4)	dat(5)	ldh(4)	lhkA(1)	
SRR5488516.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488517.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488518.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488519.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488520.fa	lmonocytogenes	5	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
SRR5488521.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488522.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488524.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488525.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5488526.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5489086.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489089.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489090.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489091.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489092.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489093.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5489095.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489096.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5489097.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5489099.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5489100.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489101.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489102.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489103.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489104.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5489118.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5489119.fa	lmonocytogenes	5	abcZ(11)	bglA(1)	cat(36)	dapE(2)	dat(3)	ldh(1)	lhkA(7)	
SRR5494804.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494805.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494810.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494811.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494812.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494814.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494815.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494816.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494817.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494818.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494819.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494820.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494821.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494822.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494823.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494824.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494825.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494826.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5494833.fa	lmonocytogenes	5	abcZ(246)	bglA(217)	cat(33)	dapE(130)	dat(20)	ldh(455)	lhkA(17)	
SRR5494834.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494835.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494836.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494837.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494838.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494839.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494840.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494841.fa	lmonocytogenes	5	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR5494842.fa	lmonocytogenes	5	abcZ(11)	bglA(1)	cat(36)	dapE(2)	dat(3)	ldh(1)	lhkA(7)	
SRR5494843.fa	lmonocytogenes	5	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR5494844.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494845.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5494846.fa	lmonocytogenes	5	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR5494847.fa	lmonocytogenes	5	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR5496029.fa	lmonocytogenes	5	abcZ(8)	bglA(6)	cat(15)	dapE(6)	dat(6)	ldh(2)	lhkA(1)	
SRR5497380.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5497383.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(57)	lhkA(1)	
SRR5497384.fa	lmonocytogenes	5	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR5498098.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5498107.fa	lmonocytogenes	5	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(11)	lhkA(5)	
SRR5501200.fa	lmonocytogenes	5	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
SRR5513435.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5513436.fa	lmonocytogenes	5	abcZ(1)	bglA(9)	cat(1)	dapE(3)	dat(7)	ldh(5)	lhkA(3)	
SRR5513437.fa	lmonocytogenes	5	abcZ(7)	bglA(10)	cat(58)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5513438.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5513441.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
SRR5513442.fa	lmonocytogenes	5	abcZ(11)	bglA(1)	cat(12)	dapE(38)	dat(2)	ldh(1)	lhkA(5)	
SRR5513446.fa	lmonocytogenes	5	abcZ(1)	bglA(9)	cat(1)	dapE(3)	dat(7)	ldh(5)	lhkA(3)	
SRR5513447.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(2)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5514241.fa	lmonocytogenes	5	abcZ(~295)	bglA(77)	cat(29)	dapE(31)	dat(62)	ldh(150)	lhkA(~288)	
SRR5514416.fa	lmonocytogenes	5	abcZ(9)	bglA(10)	cat(15)	dapE(6)	dat(8)	ldh(26)	lhkA(1)	
SRR5514417.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
SRR5514423.fa	lmonocytogenes	5	abcZ(285)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5514425.fa	lmonocytogenes	5	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
SRR5515308.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5515309.fa	lmonocytogenes	5	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(5)	lhkA(3)	
SRR5516294.fa	lmonocytogenes	5	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR5516297.fa	lmonocytogenes	5	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5516299.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5516301.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5521434.fa	lmonocytogenes	5	abcZ(1)	bglA(9)	cat(1)	dapE(3)	dat(7)	ldh(5)	lhkA(3)	
SRR5525999.fa	lmonocytogenes	5	abcZ(88)	bglA(79)	cat(12)	dapE(3)	dat(18)	ldh(1)	lhkA(5)	
SRR5526029.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526030.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526031.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526035.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526037.fa	lmonocytogenes	5	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
SRR5526082.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5526085.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526090.fa	lmonocytogenes	5	abcZ(88)	bglA(79)	cat(12)	dapE(3)	dat(18)	ldh(1)	lhkA(5)	
SRR5526091.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR5526092.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526094.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526095.fa	lmonocytogenes	5	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
SRR5526097.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526099.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526100.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526101.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526104.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526105.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526106.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(490)	lhkA(1)	
SRR5526109.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526111.fa	lmonocytogenes	5	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5526112.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526118.fa	lmonocytogenes	5	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
SRR5526120.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526122.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526125.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526126.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526128.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526130.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526131.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526133.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526135.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526137.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526138.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526141.fa	lmonocytogenes	5	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
SRR5526142.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526145.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526149.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526151.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5526155.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
SRR5526962.fa	lmonocytogenes	5	abcZ(7)	bglA(6)	cat(15)	dapE(6)	dat(5)	ldh(2)	lhkA(1)	
SRR5526971.fa	lmonocytogenes	5	abcZ(11)	bglA(9)	cat(12)	dapE(3)	dat(3)	ldh(1)	lhkA(4)	
SRR5527056.fa	lmonocytogenes	5	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
SRR5527059.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5527061.fa	lmonocytogenes	5	abcZ(97)	bglA(11)	cat(~295)	dapE(24)	dat(22)	ldh(123)	lhkA(13)	
SRR5527062.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5534492.fa	lmonocytogenes	5	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR5534497.fa	lmonocytogenes	5	abcZ(7)	bglA(10)	cat(58)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5534502.fa	lmonocytogenes	5	abcZ(7)	bglA(10)	cat(58)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5534503.fa	lmonocytogenes	5	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
SRR5534506.fa	lmonocytogenes	5	abcZ(7)	bglA(10)	cat(58)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5534508.fa	lmonocytogenes	5	abcZ(7)	bglA(10)	cat(58)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
SRR5571266.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5571267.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
SRR5571268.fa	lmonocytogenes	5	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
